X1,offense,offense_conference,offense_score,defense,defense_conference,defense_score,drive_id,id,period,minutes,seconds,down,distance,yard_line,yards_to_goal,play_type,play_text,yards_gained,ppa,yards_gained_raw,simple_play_type,game_pd,id_by_quarter,time
1752,Northwestern,Big Ten,3,Wisconsin,Big Ten,24,40111224725,58,4,9,30,1,10,21,21,Pass Incompletion,"Aidan Smith pass incomplete to JJ Jefferson for a 1ST down WISCONSIN Penalty, Defensive Pass Interference (Faion Hicks) to the Wisc 12 for a 1ST down",9,0.628271997694076,9,1,Wisconsin 4,4.012,Q4 9M 30S
1749,Northwestern,Big Ten,3,Wisconsin,Big Ten,24,40111224725,59,4,9,10,1,10,12,12,Rush,Drake Anderson run for no gain to the Wisc 12,0.5,-0.2977696357406735,0,2,Wisconsin 4,4.013,Q4 9M 10S
1753,Northwestern,Big Ten,3,Wisconsin,Big Ten,24,40111224725,60,4,9,0,2,10,12,12,Rush,Aidan Smith run for 8 yds to the Wisc 4,8,0.263339332274248,8,2,Wisconsin 4,4.013999999999999,Q4 9M 0S
1754,Northwestern,Big Ten,9,Wisconsin,Big Ten,24,40111224725,61,4,8,45,3,2,4,4,Rushing Touchdown,"Drake Anderson run for 4 yds for a TD, (Two-Point Conversion failed )",4,2.564524845502351,4,2,Wisconsin 4,4.015,Q4 8M 45S
1755,Northwestern,Big Ten,9,Wisconsin,Big Ten,24,40111224726,62,4,8,41,1,10,62,62,Rush,Aidan Smith run for 6 yds to the Nwest 44,6,0.4029960638370333,6,2,Wisconsin 4,4.016,Q4 8M 41S
1757,Northwestern,Big Ten,9,Wisconsin,Big Ten,24,40111224726,63,4,8,41,2,4,56,56,Pass Incompletion,Aidan Smith pass incomplete to Kyric McGowan,0.5,-1.2163632926376238,0,1,Wisconsin 4,4.0169999999999995,Q4 8M 41S
1756,Northwestern,Big Ten,9,Wisconsin,Big Ten,24,40111224726,64,4,8,7,1,10,51,51,Pass Incompletion,Aidan Smith pass incomplete to JJ Jefferson,0.5,-1.1301991718133413,0,1,Wisconsin 4,4.018,Q4 8M 7S
1766,Northwestern,Big Ten,9,Wisconsin,Big Ten,24,40111224728,65,4,6,5,2,3,76,76,Pass Reception,Aidan Smith pass complete to Kyric McGowan for 8 yds to the Nwest 32 for a 1ST down,8,0.5377780553882596,8,1,Wisconsin 4,4.018999999999999,Q4 6M 5S
1765,Northwestern,Big Ten,9,Wisconsin,Big Ten,24,40111224728,66,4,5,55,1,10,83,83,Pass Reception,Aidan Smith pass complete to Kyric McGowan for 7 yds to the Nwest 24,7,0.4780938115215383,7,1,Wisconsin 4,4.02,Q4 5M 55S
1767,Northwestern,Big Ten,9,Wisconsin,Big Ten,24,40111224728,67,4,5,44,1,10,68,68,Pass Incompletion,Aidan Smith pass incomplete to Kyric McGowan,0.5,-0.9262377870973815,0,1,Wisconsin 4,4.021,Q4 5M 44S
1768,Northwestern,Big Ten,9,Wisconsin,Big Ten,24,40111224728,68,4,5,30,2,10,63,63,Pass Reception,Aidan Smith pass complete to Berkeley Holman for 12 yds to the Nwest 49 for a 1ST down,12,2.1928446699002704,12,1,Wisconsin 4,4.021999999999999,Q4 5M 30S
1769,Northwestern,Big Ten,9,Wisconsin,Big Ten,24,40111224728,69,4,5,10,1,10,51,51,Pass Reception,Aidan Smith pass complete to Ramaud Chiaokhiao-Bowman for 11 yds to the Wisc 40 for a 1ST down,11,0.734318059955598,11,1,Wisconsin 4,4.023,Q4 5M 10S
1764,Northwestern,Big Ten,9,Wisconsin,Big Ten,24,40111224728,70,4,5,3,1,10,40,40,Pass Incompletion,Aidan Smith pass incomplete to JJ Jefferson,0.5,-0.8457687366186873,0,1,Wisconsin 4,4.024,Q4 5M 3S
1771,Northwestern,Big Ten,9,Wisconsin,Big Ten,24,40111224728,71,4,4,59,2,10,40,40,Pass Incompletion,Aidan Smith pass incomplete to Riley Lees,0.5,-1.0264463089218037,0,1,Wisconsin 4,4.0249999999999995,Q4 4M 59S
1770,Northwestern,Big Ten,9,Wisconsin,Big Ten,24,40111224728,72,4,4,42,3,10,40,40,Rush,Aidan Smith run for 9 yds to the Wisc 31,9,0.9523771728229313,9,2,Wisconsin 4,4.026,Q4 4M 42S
1772,Northwestern,Big Ten,9,Wisconsin,Big Ten,24,40111224728,73,4,4,31,4,1,31,31,Rush,Aidan Smith run for 1 yd to the Wisc 30 for a 1ST down,1,NA,1,2,Wisconsin 4,4.026999999999999,Q4 4M 31S
1773,Northwestern,Big Ten,9,Wisconsin,Big Ten,24,40111224728,74,4,4,20,1,10,30,30,Pass Incompletion,"Aidan Smith pass incomplete to Riley Lees for a 1ST down WISCONSIN Penalty, Defensive Pass Interference (15 Yards) to the Wisc 15 for a 1ST down",15,0.256044043357688,15,1,Wisconsin 4,4.028,Q4 4M 20S
1774,Northwestern,Big Ten,15,Wisconsin,Big Ten,24,40111224728,75,4,4,10,1,10,15,15,Passing Touchdown,"Aidan Smith pass complete to JJ Jefferson for 15 yds for a TD, (Two-Point Conversion failed )",15,2.558199089565083,15,1,Wisconsin 4,4.029,Q4 4M 10S
1788,Northwestern,Big Ten,15,Wisconsin,Big Ten,24,40111224730,76,4,2,45,1,10,64,64,Pass Reception,Aidan Smith pass complete to Berkeley Holman for 14 yds to the 50 yard line for a 1ST down,14,1.305780675653958,14,1,Wisconsin 4,4.029999999999999,Q4 2M 45S
1786,Northwestern,Big Ten,15,Wisconsin,Big Ten,24,40111224730,77,4,2,35,1,10,50,50,Pass Reception,Aidan Smith pass complete to Riley Lees for 19 yds to the Wisc 31 for a 1ST down,19,0.999465762048425,19,1,Wisconsin 4,4.031,Q4 2M 35S
1785,Northwestern,Big Ten,15,Wisconsin,Big Ten,24,40111224730,78,4,2,25,1,10,31,31,Pass Incompletion,Aidan Smith pass incomplete to JJ Jefferson,0.5,-0.5824837756999947,0,1,Wisconsin 4,4.032,Q4 2M 25S
1790,Northwestern,Big Ten,15,Wisconsin,Big Ten,24,40111224730,79,4,2,12,2,10,31,31,Pass Incompletion,Aidan Smith pass incomplete to Berkeley Holman,0.5,-0.7953313095977654,0,1,Wisconsin 4,4.0329999999999995,Q4 2M 12S
1789,Northwestern,Big Ten,15,Wisconsin,Big Ten,24,40111224730,80,4,1,42,3,10,31,31,Sack,Aidan Smith sacked by Collin Wilder for a loss of 9 yards to the Wisc 40,-9,-2.5029147358897132,-9,1,Wisconsin 4,4.034,Q4 1M 42S
1787,Northwestern,Big Ten,15,Wisconsin,Big Ten,24,40111224730,81,4,1,36,4,19,40,40,Pass Reception,Aidan Smith pass complete to Riley Lees for 13 yds to the Wisc 27,13,-0.27732400873957896,13,1,Wisconsin 4,4.034999999999999,Q4 1M 36S
1797,Northwestern,Big Ten,3,Ohio State,Big Ten,21,40111224810,23,2,5,3,1,10,21,79,Rush,Isaiah Bowser run for 3 yds to the Nwest 24,3,-0.24791478712197265,3,2,Ohio State 2,2.0100000000000002,Q2 5M 3S
1796,Northwestern,Big Ten,3,Ohio State,Big Ten,21,40111224810,24,2,4,36,2,7,24,76,Pass Incompletion,Aidan Smith pass incomplete,0.5,-0.4583337173228852,0,1,Ohio State 2,2.011,Q2 4M 36S
1795,Northwestern,Big Ten,3,Ohio State,Big Ten,21,40111224810,25,2,4,27,3,7,24,76,Pass Incompletion,Aidan Smith pass incomplete to Riley Lees,0.5,-0.2101480918630232,0,1,Ohio State 2,2.012,Q2 4M 27S
1798,Northwestern,Big Ten,3,Ohio State,Big Ten,21,40111224810,26,2,4,10,4,7,24,76,Fumble Recovery (Own),"Tyler Gillikin run for a loss of 9 yards to the Nwest 15 Tyler Gillikin fumbled, recovered by Nwest Daniel Kubiuk",-9,0.24693138612503684,-9,2,Ohio State 2,2.013,Q2 4M 10S
1802,Northwestern,Big Ten,3,Ohio State,Big Ten,28,40111224812,27,2,3,44,1,10,25,75,Rush,Isaiah Bowser run for 10 yds to the Nwest 35 for a 1ST down,10,NA,10,2,Ohio State 2,2.0140000000000002,Q2 3M 44S
1803,Northwestern,Big Ten,3,Ohio State,Big Ten,28,40111224812,28,2,3,12,1,10,35,65,Rush,Isaiah Bowser run for a loss of 1 yard to the Nwest 34,-1,-1.1754014811374063,-1,2,Ohio State 2,2.015,Q2 3M 12S
1806,Northwestern,Big Ten,3,Ohio State,Big Ten,28,40111224812,29,2,2,46,2,11,34,66,Pass Reception,Aidan Smith pass complete to Jace James for 5 yds to the Nwest 39,5,0.0504254355053702,5,1,Ohio State 2,2.016,Q2 2M 46S
1804,Northwestern,Big Ten,3,Ohio State,Big Ten,28,40111224812,30,2,2,0,3,6,39,61,Pass Incompletion,Aidan Smith pass incomplete,0.5,-0.5500549337832448,0,1,Ohio State 2,2.017,Q2 2M 0S
1813,Northwestern,Big Ten,3,Ohio State,Big Ten,28,40111224814,31,2,0,59,1,10,1,99,Rush,Aidan Smith run for 1 yd to the Nwest 2,1,-0.20239104774718264,1,2,Ohio State 2,2.0180000000000002,Q2 0M 59S
1815,Northwestern,Big Ten,3,Ohio State,Big Ten,28,40111224814,32,2,0,53,2,9,2,98,Rush,Isaiah Bowser run for no gain to the Nwest 2,0.5,-0.12481725076114092,0,2,Ohio State 2,2.019,Q2 0M 53S
1814,Northwestern,Big Ten,3,Ohio State,Big Ten,28,40111224814,33,2,0,47,3,9,2,98,Rush,Isaiah Bowser run for no gain to the Nwest 2,0.5,-0.05268788534522173,0,2,Ohio State 2,2.02,Q2 0M 47S
1826,Northwestern,Big Ten,3,Ohio State,Big Ten,31,40111224816,34,3,14,59,1,10,25,75,Pass Reception,Aidan Smith pass complete to Riley Lees for 9 yds to the Nwest 34,9,1.252308359788624,9,1,Ohio State 3,3,Q3 14M 59S
1829,Northwestern,Big Ten,3,Ohio State,Big Ten,31,40111224816,35,3,14,33,2,1,34,66,Rush,Isaiah Bowser run for no gain to the Nwest 34,0.5,-1.2753422217375716,0,2,Ohio State 3,3.001,Q3 14M 33S
1828,Northwestern,Big Ten,3,Ohio State,Big Ten,31,40111224816,36,3,14,9,3,1,34,66,Rush,Aidan Smith run for 9 yds to the Nwest 43 for a 1ST down,9,1.6354722841589426,9,2,Ohio State 3,3.0020000000000002,Q3 14M 9S
1830,Northwestern,Big Ten,3,Ohio State,Big Ten,31,40111224816,37,3,13,36,1,10,43,57,Rush,Isaiah Bowser run for 1 yd to the Nwest 44,1,-0.9288647615840891,1,2,Ohio State 3,3.003,Q3 13M 36S
1827,Northwestern,Big Ten,3,Ohio State,Big Ten,31,40111224816,38,3,13,9,2,9,44,56,Rush,Aidan Smith run for no gain to the Nwest 44,0.5,-0.9314188410763231,0,2,Ohio State 3,3.004,Q3 13M 9S
1831,Northwestern,Big Ten,3,Ohio State,Big Ten,31,40111224816,39,3,12,26,3,9,44,56,Pass Incompletion,Aidan Smith pass incomplete,0.5,-0.5616972188067564,0,1,Ohio State 3,3.005,Q3 12M 26S
1846,Northwestern,Big Ten,3,Ohio State,Big Ten,38,40111224818,40,3,9,44,1,10,22,78,Rush,Drake Anderson run for 4 yds to the Nwest 26,4,-0.098522001264528,4,2,Ohio State 3,3.0060000000000002,Q3 9M 44S
1841,Northwestern,Big Ten,3,Ohio State,Big Ten,38,40111224818,41,3,9,3,2,6,26,74,Pass Reception,Aidan Smith pass complete to Jace James for 5 yds to the Nwest 31,5,0.0858315387015435,5,1,Ohio State 3,3.007,Q3 9M 3S
1842,Northwestern,Big Ten,3,Ohio State,Big Ten,38,40111224818,42,3,8,32,3,1,31,69,Rush,Drake Anderson run for 2 yds to the Nwest 33 for a 1ST down,2,0.8556185957629578,2,2,Ohio State 3,3.008,Q3 8M 32S
1843,Northwestern,Big Ten,3,Ohio State,Big Ten,38,40111224818,43,3,7,51,1,10,33,67,Rush,Drake Anderson run for 9 yds to the Nwest 42,9,1.381064908582042,9,2,Ohio State 3,3.009,Q3 7M 51S
1847,Northwestern,Big Ten,3,Ohio State,Big Ten,38,40111224818,44,3,7,24,2,1,42,58,Rush,Drake Anderson run for no gain to the Nwest 42,0.5,-1.4293578733368069,0,2,Ohio State 3,3.0100000000000002,Q3 7M 24S
1845,Northwestern,Big Ten,3,Ohio State,Big Ten,38,40111224818,45,3,6,52,3,1,42,58,Rush,Aidan Smith run for 1 yd to the Nwest 43 for a 1ST down,1,NA,1,2,Ohio State 3,3.011,Q3 6M 52S
1848,Northwestern,Big Ten,3,Ohio State,Big Ten,38,40111224818,46,3,6,19,1,10,43,57,Rush,Isaiah Bowser run for 16 yds to the OhSt 41 for a 1ST down,16,1.224797071614807,16,2,Ohio State 3,3.012,Q3 6M 19S
1851,Northwestern,Big Ten,3,Ohio State,Big Ten,38,40111224818,47,3,5,47,1,10,59,41,Pass Reception,Aidan Smith pass complete to Riley Lees for 6 yds to the OhSt 35,6,0.2724195167880144,6,1,Ohio State 3,3.013,Q3 5M 47S
1852,Northwestern,Big Ten,3,Ohio State,Big Ten,38,40111224818,48,3,5,12,2,4,65,35,Rush,Isaiah Bowser run for 1 yd to the OhSt 34,1,-0.6694848081226238,1,2,Ohio State 3,3.0140000000000002,Q3 5M 12S
1849,Northwestern,Big Ten,3,Ohio State,Big Ten,38,40111224818,49,3,4,14,3,13,56,44,Rush,John Moten IV run for 2 yds to the OhSt 42,2,-0.4880549016274162,2,2,Ohio State 3,3.015,Q3 4M 14S
1850,Northwestern,Big Ten,3,Ohio State,Big Ten,38,40111224818,50,3,3,33,4,11,58,42,Rush,Aidan Smith run for 9 yds to the OhSt 33,9,-0.7210867675029782,9,2,Ohio State 3,3.016,Q3 3M 33S
1864,Northwestern,Big Ten,3,Ohio State,Big Ten,38,40111224820,51,4,14,9,1,10,9,91,Rush,Isaiah Bowser run for 6 yds to the Nwest 15,6,0.20527425780596875,6,2,Ohio State 4,4,Q4 14M 9S
1863,Northwestern,Big Ten,3,Ohio State,Big Ten,38,40111224820,52,4,13,31,2,4,15,85,Rush,Isaiah Bowser run for no gain to the Nwest 15,0.5,-0.4506417285523403,0,2,Ohio State 4,4.0009999999999994,Q4 13M 31S
1866,Northwestern,Big Ten,3,Ohio State,Big Ten,38,40111224820,53,4,12,47,3,4,15,85,Pass Incompletion,Aidan Smith pass incomplete,0.5,-0.19635137337003972,0,1,Ohio State 4,4.002,Q4 12M 47S
1871,Northwestern,Big Ten,3,Ohio State,Big Ten,38,40111224822,54,4,10,34,1,10,7,93,Pass Incompletion,Aidan Smith pass incomplete,0.5,-0.3062456358083505,0,1,Ohio State 4,4.002999999999999,Q4 10M 34S
1872,Northwestern,Big Ten,3,Ohio State,Big Ten,38,40111224822,55,4,10,5,2,10,7,93,Rush,Drake Anderson run for a loss of 1 yard to the Nwest 6,-1,-0.14937298967050247,-1,2,Ohio State 4,4.004,Q4 10M 5S
1881,Northwestern,Big Ten,3,Ohio State,Big Ten,45,40111224824,56,4,9,19,1,10,25,75,Rush,Drake Anderson run for 4 yds to the Nwest 29,4,-0.1142886249388964,4,2,Ohio State 4,4.005,Q4 9M 19S
1879,Northwestern,Big Ten,3,Ohio State,Big Ten,45,40111224824,57,4,8,42,2,6,29,71,Rush,Aidan Smith run for 2 yds to the Nwest 31,2,-0.4204436586168807,2,2,Ohio State 4,4.005999999999999,Q4 8M 42S
1877,Northwestern,Big Ten,3,Ohio State,Big Ten,45,40111224824,58,4,8,20,3,4,31,69,Pass Incompletion,Aidan Smith pass incomplete to Jace James,0.5,-0.43770162015070735,0,1,Ohio State 4,4.007,Q4 8M 20S
1892,Northwestern,Big Ten,3,Ohio State,Big Ten,52,40111224826,59,4,7,46,1,10,25,75,Rush,Drake Anderson run for 1 yd to the Nwest 26,1,-0.5874795431016855,1,2,Ohio State 4,4.008,Q4 7M 46S
1883,Northwestern,Big Ten,3,Ohio State,Big Ten,52,40111224826,60,4,7,10,2,9,26,74,Rush,Drake Anderson run for no gain to the Nwest 26,0.5,-0.40831395320271024,0,2,Ohio State 4,4.0089999999999995,Q4 7M 10S
1884,Northwestern,Big Ten,3,Ohio State,Big Ten,52,40111224826,61,4,6,23,1,10,41,59,Rush,Drake Anderson run for 5 yds to the Nwest 46,5,0.1104175997643273,5,2,Ohio State 4,4.01,Q4 6M 23S
1885,Northwestern,Big Ten,3,Ohio State,Big Ten,52,40111224826,62,4,5,29,2,5,46,54,Rush,Drake Anderson run for 2 yds to the Nwest 48,2,-0.7074133929522192,2,2,Ohio State 4,4.010999999999999,Q4 5M 29S
1886,Northwestern,Big Ten,3,Ohio State,Big Ten,52,40111224826,63,4,4,52,3,3,48,52,Rush,Andrew Marty run for 16 yds to the OhSt 36 for a 1ST down,16,2.245230047972523,16,2,Ohio State 4,4.012,Q4 4M 52S
1888,Northwestern,Big Ten,3,Ohio State,Big Ten,52,40111224826,64,4,4,23,1,10,64,36,Rush,Drake Anderson run for 3 yds to the OhSt 33,3,-0.226207639518348,3,2,Ohio State 4,4.013,Q4 4M 23S
1890,Northwestern,Big Ten,3,Ohio State,Big Ten,52,40111224826,65,4,4,1,2,7,67,33,Rush,Andrew Marty run for no gain to the OhSt 33,0.5,-0.810888684999995,0,2,Ohio State 4,4.013999999999999,Q4 4M 1S
1889,Northwestern,Big Ten,3,Ohio State,Big Ten,52,40111224826,66,4,3,22,3,7,67,33,Rush,John Moten IV run for a loss of 3 yards to the OhSt 36,-3,-1.6463935788746191,-3,2,Ohio State 4,4.015,Q4 3M 22S
1900,Northwestern,Big Ten,14,Purdue,Big Ten,7,40111224910,25,2,6,4,1,20,40,60,Pass Reception,Aidan Smith pass complete to Kyric McGowan for 4 yds to the Nwest 44,4,-0.1290175271368729,4,1,Purdue 2,2.005,Q2 6M 4S
1905,Northwestern,Big Ten,14,Purdue,Big Ten,7,40111224910,26,2,6,4,2,16,44,56,Rush,Aidan Smith run for 5 yds to the Nwest 49,5,0.0421776770972837,5,2,Purdue 2,2.0060000000000002,Q2 6M 4S
1906,Northwestern,Big Ten,14,Purdue,Big Ten,7,40111224910,27,2,6,4,3,6,33,67,Pass Incompletion,"Aidan Smith pass incomplete to Riley Lees, broken up by Simeon Smiley",0.5,-0.39559253755005397,0,1,Purdue 2,2.007,Q2 6M 4S
1907,Northwestern,Big Ten,14,Purdue,Big Ten,7,40111224910,28,2,6,4,4,6,33,67,Rush,Andrew David run for 17 yds to the 50 yard line for a 1ST down,17,3.240024041922001,17,2,Purdue 2,2.008,Q2 6M 4S
1908,Northwestern,Big Ten,14,Purdue,Big Ten,7,40111224910,29,2,6,4,2,8,31,69,Rush,Kyric McGowan run for 2 yds to the Nwest 33,2,-0.3811225580179798,2,2,Purdue 2,2.009,Q2 6M 4S
1909,Northwestern,Big Ten,14,Purdue,Big Ten,7,40111224910,30,2,6,4,1,10,29,71,Rush,Aidan Smith run for 2 yds to the Nwest 31,2,-0.5291040057203755,2,2,Purdue 2,2.0100000000000002,Q2 6M 4S
1910,Northwestern,Big Ten,14,Purdue,Big Ten,7,40111224910,31,2,6,4,1,10,19,81,Rush,Kyric McGowan run for 10 yds to the Nwest 29 for a 1ST down,10,NA,10,2,Purdue 2,2.011,Q2 6M 4S
1911,Northwestern,Big Ten,14,Purdue,Big Ten,7,40111224910,32,2,6,4,2,1,15,85,Rush,Kyric McGowan run for 4 yds to the Nwest 19 for a 1ST down,4,-0.2773231998577295,4,2,Purdue 2,2.012,Q2 6M 4S
1912,Northwestern,Big Ten,14,Purdue,Big Ten,7,40111224910,33,2,6,4,1,10,6,94,Rush,Aidan Smith run for 9 yds to the Nwest 15,9,0.7353971396359595,9,2,Purdue 2,2.013,Q2 6M 4S
1904,Northwestern,Big Ten,14,Purdue,Big Ten,7,40111224910,34,2,1,24,3,11,49,51,Rush,Kyric McGowan run for 2 yds to the Prdue 49,2,-0.4077813706732627,2,2,Purdue 2,2.0140000000000002,Q2 1M 24S
1915,Northwestern,Big Ten,16,Purdue,Big Ten,7,40111224912,35,2,0,49,2,7,34,66,Rush,Aidan Smith run for a loss of 3 yards to the Nwest 31,-3,-1.0136174410321876,-3,2,Purdue 2,2.015,Q2 0M 49S
1917,Northwestern,Big Ten,16,Purdue,Big Ten,7,40111224912,36,2,0,49,1,10,31,69,Rush,Kyric McGowan run for 3 yds to the Nwest 34,3,-0.367641675563645,3,2,Purdue 2,2.016,Q2 0M 49S
1919,Northwestern,Big Ten,16,Purdue,Big Ten,7,40111224913,37,3,15,0,1,10,25,75,Pass Reception,Aidan Smith pass complete to Riley Lees for 10 yds to the Nwest 35 for a 1ST down,10,NA,10,1,Purdue 3,3,Q3 15M 0S
1921,Northwestern,Big Ten,16,Purdue,Big Ten,7,40111224913,38,3,15,0,3,1,44,56,Rush,Kyric McGowan run for a loss of 1 yard to the Nwest 43,-1,-1.1736841083794216,-1,2,Purdue 3,3.001,Q3 15M 0S
1922,Northwestern,Big Ten,16,Purdue,Big Ten,7,40111224913,39,3,15,0,1,10,35,65,Rush,Kyric McGowan run for no gain to the Nwest 35,0.5,-1.0146424556055624,0,2,Purdue 3,3.0020000000000002,Q3 15M 0S
1924,Northwestern,Big Ten,16,Purdue,Big Ten,7,40111224913,40,3,15,0,2,10,35,65,Pass Reception,Aidan Smith pass complete to Kyric McGowan for 9 yds to the Nwest 44,9,0.9620281040838102,9,1,Purdue 3,3.003,Q3 15M 0S
1934,Northwestern,Big Ten,16,Purdue,Big Ten,14,40111224915,41,3,9,26,2,11,24,76,Pass Reception,Aidan Smith pass complete to Malik Washington for 4 yds to the Nwest 28,4,-0.05370979134032882,4,1,Purdue 3,3.004,Q3 9M 26S
1936,Northwestern,Big Ten,16,Purdue,Big Ten,14,40111224915,42,3,9,26,1,10,25,75,Rush,Aidan Smith run for a loss of 1 yard to the Nwest 24,-1,-0.8014893508157099,-1,2,Purdue 3,3.005,Q3 9M 26S
1943,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224917,43,3,6,28,1,10,35,65,Rush,Kyric McGowan run for 22 yds to the Prdue 43 for a 1ST down,22,1.8903469227604806,22,2,Purdue 3,3.0060000000000002,Q3 6M 28S
1944,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224917,44,3,6,28,2,10,70,30,Rush,Kyric McGowan run for 3 yds to the Prdue 27,3,-0.2434425949994115,3,2,Purdue 3,3.007,Q3 6M 28S
1945,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224917,45,3,6,28,1,10,57,43,Rush,Riley Lees run for a loss of 4 yards to the Prdue 47,-4,-1.8358586344621752,-4,2,Purdue 3,3.008,Q3 6M 28S
1946,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224917,46,3,6,28,2,14,53,47,Rush,Drake Anderson run for 1 yd to the Prdue 46,1,-0.773153638115362,1,2,Purdue 3,3.009,Q3 6M 28S
1947,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224917,47,3,6,28,3,18,49,51,Pass Reception,Aidan Smith pass complete to Ramaud Chiaokhiao-Bowman for 21 yds to the Prdue 30 for a 1ST down,21,3.879327122510456,21,1,Purdue 3,3.0100000000000002,Q3 6M 28S
1949,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224917,48,3,6,28,1,10,25,75,Rush,Kyric McGowan run for 10 yds to the Nwest 35 for a 1ST down,10,NA,10,2,Purdue 3,3.011,Q3 6M 28S
1950,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224917,49,3,6,28,3,7,73,27,Pass Incompletion,"Aidan Smith pass incomplete to Ramaud Chiaokhiao-Bowman, broken up by Branson Deen",0.5,-0.8679440048848299,0,1,Purdue 3,3.012,Q3 6M 28S
1952,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224917,50,3,6,28,4,7,73,27,Pass Incompletion,Aidan Smith pass incomplete to Riley Lees,0.5,-2.5165253752024626,0,1,Purdue 3,3.013,Q3 6M 28S
1953,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224917,51,3,6,28,1,10,70,30,Pass Incompletion,"Aidan Smith pass incomplete to Riley Lees, broken up by Jack Sullivan",0.5,-0.557844891990525,0,1,Purdue 3,3.0140000000000002,Q3 6M 28S
1959,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224919,52,3,1,14,3,5,45,55,Pass Reception,Aidan Smith pass complete to Riley Lees for 10 yds to the Prdue 45 for a 1ST down,10,2.338465557409771,10,1,Purdue 3,3.015,Q3 1M 14S
1965,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224919,53,3,1,14,1,10,40,60,Rush,Kyric McGowan run for 5 yds to the Nwest 45,5,0.1106144250151839,5,2,Purdue 3,3.016,Q3 1M 14S
1966,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224919,54,3,1,14,2,5,45,55,Pass Incompletion,Aidan Smith pass incomplete to Riley Lees,0.5,-1.1686934633483474,0,1,Purdue 3,3.017,Q3 1M 14S
1960,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224919,55,4,15,0,3,15,50,50,Pass Incompletion,Aidan Smith pass incomplete to Ramaud Chiaokhiao-Bowman,0.5,-0.5063241687072191,0,1,Purdue 4,4,Q4 15M 0S
1961,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224919,56,4,15,0,2,15,50,50,Pass Incompletion,Aidan Smith pass incomplete to Drake Anderson,0.5,-0.8386656081808663,0,1,Purdue 4,4.0009999999999994,Q4 15M 0S
1962,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224919,57,4,15,0,1,10,55,45,Rush,Drake Anderson run for a loss of 5 yards to the 50 yard line,-5,-2.1179584248948107,-5,2,Purdue 4,4.002,Q4 15M 0S
1971,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224921,58,4,12,36,1,10,54,46,Rush,Drake Anderson run for 2 yds to the Prdue 44,2,-0.5661525320140282,2,2,Purdue 4,4.002999999999999,Q4 12M 36S
1972,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224921,59,4,12,36,2,8,56,44,Pass Reception,Aidan Smith pass complete to Berkeley Holman for 33 yds to the Prdue 11 for a 1ST down,33,1.5877005267805675,33,1,Purdue 4,4.004,Q4 12M 36S
1973,Northwestern,Big Ten,16,Purdue,Big Ten,21,40111224921,60,4,12,36,1,10,89,11,Rush,Drake Anderson run for 3 yds to the Prdue 8,3,-0.094911316302818,3,2,Purdue 4,4.005,Q4 12M 36S
1974,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224921,61,4,11,10,2,7,92,8,Passing Touchdown,Aidan Smith pass complete to Riley Lees for 8 yds for a TD (Two-Point Conversion failed ),8,2.616650729670743,8,1,Purdue 4,4.005999999999999,Q4 11M 10S
1980,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,62,4,9,47,1,20,76,24,Rush,Drake Anderson run for 4 yds to the Prdue 20,4,-0.0679031179051145,4,2,Purdue 4,4.007,Q4 9M 47S
1983,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,63,4,9,47,2,3,57,43,Rush,Drake Anderson run for 6 yds to the Prdue 37 for a 1ST down,6,0.1998965978713478,6,2,Purdue 4,4.008,Q4 9M 47S
1984,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,64,4,9,47,1,10,50,50,Rush,Aidan Smith run for 7 yds to the Prdue 43,7,0.590106702773282,7,2,Purdue 4,4.0089999999999995,Q4 9M 47S
1985,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,65,4,9,47,3,3,45,55,Pass Reception,Aidan Smith pass complete to Riley Lees for 5 yds to the 50 yard line for a 1ST down,5,1.6931066719691523,5,1,Purdue 4,4.01,Q4 9M 47S
1987,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,66,4,9,47,2,6,42,58,Rush,Drake Anderson run for 3 yds to the Nwest 45,3,-0.4154899070251864,3,2,Purdue 4,4.010999999999999,Q4 9M 47S
